"","x","y","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021"
"682",-126.875,52.875,21.6329909194946,123.456995054626,16.3747773849487,0,0,26.3935787384033,0,20.6040342926025,62.7481141204834,0,0,23.1340724014282,32.7534594207764,77.8173379501343,7.61904290313721,198.555549031067,222.017156895447,9.11721733398438,0,0,7.82359017486572,65.507153137207,160.747928370667,57.786509487915,57.6202857620239,39.4697667327881,5.5095623840332,7.14680596923828,15.9315143569946,0,1.1245093963623,136.557098326111,226.441936151123,457.363860090637,373.571755833435,57.3237687576294,143.537734295654,205.984683825684,134.434386820984,41.4608072540283
"683",-126.625,50.375,23.8618983917236,120.38925368042,0,7.67972509765625,6.29723356628418,0,0,0,0,0,19.7494855606079,60.8582565658569,135.949559513855,138.084744355774,27.1016976348877,357.822604278564,350.626229536438,0,0,0,11.4368715698242,112.018887294006,68.8128707382202,68.2701467773437,36.2685857025147,22.5450568054199,0,0,22.1595748214722,0,34.9974968582153,123.17290224762,290.359958024597,417.984476916504,343.84068500824,34.4073708023071,109.548051824951,219.268756315613,110.357382501221,17.068686428833
"684",-126.625,50.625,19.6943512252808,119.421713502502,0,7.38004797668457,6.16610887298584,7.16019309539795,0,0,0,0,19.2279043243408,61.4985263183594,137.795126551819,121.481032002258,26.4760646087647,366.233156002808,344.149350276184,0,0,0,11.8267873703003,98.796268460083,71.937975907898,76.61325831604,36.8693748764038,21.2131851425171,0,0,15.5023497711182,0,32.4145339645386,121.189560264587,285.779916012573,418.259768545532,343.036549053955,42.0729772674561,104.012189639282,224.299130664062,109.606264553833,44.6923178970337
"685",-126.625,50.875,7.46955744628906,128.919497569275,0,0,7.59161667327881,16.5097485336304,0,11.5762183853149,7.90510713653564,0,11.9552268768311,65.7256390365601,88.8121909469605,88.2673495880127,8.47480402374268,327.13961826477,279.574997058106,0,0,0,13.4466344604492,76.7210271575928,78.1632963500976,46.584019229126,25.8733931121826,22.0824660232544,0,8.91265959320068,5.78200694885254,0,8.53228448486328,75.2943133880615,252.339195082092,418.386447807312,324.013915290832,17.5651259613037,100.154031787109,181.777426132202,153.367810258484,53.7351722991943
"686",-126.625,51.125,5.8568496963501,157.502904570007,0,0,6.68714406890869,22.1930536453247,0,14.002587197876,53.568303717041,0,8.23522278137207,54.7775926010132,25.6402033370972,99.5973536392212,1.11937226104736,281.701581968689,245.85391042633,7.29861212615967,0,0,9.87913312835694,76.6228919906616,79.6788386901855,38.9808927276611,27.8982245361328,24.0287077224731,0,13.235405859375,11.5155285354614,0,2.21857239379883,69.9043258834839,243.527715184021,425.689645385742,339.519060307312,26.9429759277344,87.1411304107666,147.916719239807,168.563921986389,50.2272724594116
"687",-126.625,51.875,27.424504548645,157.293614138794,16.4972736495972,0,0,34.518045791626,0,20.3178524291992,59.1856398544311,0,15.1111543167114,50.1819020095825,15.2933693832397,94.4137609298706,1.33216193237305,212.941561698914,218.846030419922,5.74811198120117,0,0,11.0074782058716,79.3298253097534,131.806958592224,46.7237791885376,31.3075617507935,46.0815301132202,0,17.7529608184814,6.01806401672363,0,1.19517633056641,84.3630253753662,245.177486465454,414.643417805481,332.94684584198,44.7760318481445,94.9209110198975,117.1155397995,153.66319402771,43.7009837158203
"688",-126.625,52.125,19.3829333023071,146.97160896759,9.76512008972168,0,0,38.6495658432007,0,23.2716882446289,47.4419858108521,0,5.24110621643066,48.1392932601929,15.8033670974731,86.5759140014649,2.41621586914062,186.360860238648,214.502416427612,7.8817359298706,0,0,14.7551710784912,74.8325353363037,140.69537612915,40.6356242767334,31.0460448196411,46.7436504623413,0,16.658251083374,18.2992688735962,0,1.19032121582031,92.6544563690186,240.097886071777,416.08033421936,331.727641624451,51.2319899215698,118.844605516052,137.864208581543,148.262074330139,40.4880679214478
"689",-126.375,50.375,24.7266038619995,124.056770901489,0,7.87466637420654,6.43635114593506,0,0,0,0,0,26.1558835403442,47.711442906189,127.466134016418,137.559310075378,28.4872373306274,356.267385346985,352.735557131958,0,0,0,10.3774577758789,114.219996452332,69.5690872634888,66.9048808303833,35.6479589920044,22.7569917953491,0,0,22.3353694869995,0,35.2687475906372,123.078854837036,290.768285787964,407.903326541138,341.000613119507,49.3103802429199,100.291661846924,207.889333119202,110.065271937561,16.8688687026978
"690",-126.375,50.625,23.7700194610596,120.217084254456,0,7.66533526306152,6.28833151702881,0,0,0,0,0,19.7360016921997,60.8729147750855,135.851973526001,137.8363715271,27.0008260986328,357.836898999024,350.409539985657,0,0,0,11.4234502304077,111.86340904541,68.726095350647,68.1788649810791,36.2250382171631,22.4636743499756,0,0,22.0958568283081,0,34.8333493209839,122.996730931091,290.084929850769,417.931708651733,343.720024653626,34.3452353012085,109.354641314697,219.218020059204,110.305067739868,17.0422531234741
"691",-126.375,50.875,7.99659480133057,133.470129844666,0,0,7.52949570617676,15.1682924346924,0,9.00388372344971,8.95285786590576,0,7.68755379180908,67.1620930023193,106.654558834839,95.2757220977783,10.8134681182861,335.909259727478,290.258754615784,0,0,0,13.6569536361694,88.1722711776734,84.4303970397949,54.601476524353,26.5452284408569,32.1343591049194,0,8.89973326416016,5.71335448303223,0,12.0729842269897,79.0296256362915,256.106482020569,413.047496322632,334.791086793518,22.485986050415,97.2225565582275,180.911256069946,133.771030317688,44.1387788269043
"692",-126.125,50.375,17.2492423217773,122.359599201965,0,0,9.64935952606201,0,0,0,0,0,26.9961947998047,59.6131628967285,125.284411358643,144.061747601318,14.1541767929077,346.447424093628,361.528535185242,0,0,0,9.65693750305176,101.209022576904,72.5461860229492,65.8231121612549,35.2885506393433,13.9691758636475,0,0,9.1751247467041,0,36.9289764602661,127.65238684082,289.882055227661,409.539619763183,333.332090592956,51.0121401977539,104.726770863342,230.178259608459,108.619650628662,15.5137876876831
"693",-126.125,50.625,21.9773997253418,91.8430937194824,0,0,5.53029187316895,0,0,0,0,0,25.2793876281738,49.4173203872681,128.521772007751,139.832607418823,13.9997969039917,325.78735594635,345.082912367248,13.7824266021729,0,0,9.88269187316895,110.30591897583,98.3854667037964,63.4951913070679,35.807663381958,20.8069786056519,0,24.1520036727905,22.4553782089233,0,31.9555533157349,123.365217901611,285.237366220093,403.595951553345,328.104764620972,46.3554530426025,93.2762195709229,215.591561062622,129.243905209351,52.4071961639404
"694",-126.125,50.875,6.51428885803223,112.591116934204,0,6.5560121383667,6.56214015655518,0,0,8.84809381561279,8.22241948242188,0,17.3134070999146,52.6892393081665,120.635215087891,115.314609483337,12.7561152877808,339.495577026367,328.212408659363,0,0,0,14.2043907867432,105.491070399475,83.6504745605469,54.94251275177,26.0350013626099,24.3339667816162,0,8.96724998626709,7.24000182342529,0,30.0098419815063,111.298993833923,289.352174247742,412.990083274841,342.365391830444,46.761129675293,99.3263500549316,194.267369200134,126.538317097473,33.0311415908814
"695",-125.875,50.375,14.9140651992798,80.8470267379761,0,0,8.58646764068603,0,0,8.31617112426758,0,0,39.1623909729004,39.9473827316284,141.202303140259,139.299213768005,14.6528838134766,296.877916125488,353.402118165588,13.518041217041,0,0,18.7652795211792,107.697627235413,81.0798595916748,60.1840160736084,32.2779676147461,13.2254378692627,0,37.4299130813599,10.0744305984497,0,27.6385198318481,124.715688647461,292.764666049194,392.443700871277,326.661325595093,54.4081268035889,111.521871913147,224.582554685974,130.013924420166,27.4108752426148
"696",-125.875,50.625,14.2104637039185,89.6526945236206,0,0,8.26071636505127,0,0,7.86614991912842,0,0,32.0109889785767,48.9234936187744,126.80359019928,141.242546318054,13.6681325027466,304.758508972168,348.197095368957,13.8335155014038,0,0,9.39089681091309,109.36513601532,91.451262033081,62.0048715118408,34.2626022644043,22.2365108535767,0,36.3065027313232,17.6497110916138,0,26.9626404342651,122.844233714294,285.013009768677,388.44229460144,331.400604615784,50.8239277282715,111.351063540649,218.56909282074,132.552612979126,53.4256139526367
"697",-125.625,50.375,0,55.3867389007568,0,0,5.71605047302246,0,0,9.00299016876221,0,0,40.723666091919,38.2941819641113,129.827900939941,115.090201911926,11.8140782302856,226.39600092926,331.903715718079,18.6854360153198,0,0,21.7902730514526,97.0525837097168,105.178981561279,62.0401907867431,32.0520889419556,12.0608632156372,0,54.7102164505005,9.84734384613037,0,21.9147009033203,114.784611131287,276.274950791931,381.451766593933,331.57302791748,51.0949508605957,127.046538612366,211.072049890137,167.904042463684,65.7140527069092
"698",-125.625,50.625,0,54.3150505340576,0,0,0,0,0,8.39370409698486,0,0,36.9844874816894,39.5549455352783,139.280999177551,125.145271670532,13.8846308700562,251.782695291138,331.644858657837,19.0153044692993,0,0,16.5160517944336,101.259581924438,126.367795768738,64.1458077133179,34.4896775894165,19.654539956665,0,39.7850599014282,17.8656515792847,0,29.5296574462891,118.569187734985,263.489319525146,380.545182591248,320.923956280518,45.1231573150635,115.329420996094,214.246094981384,179.647121389771,78.3887274597168
"699",-125.625,50.875,6.48035382995606,49.1499752120972,0,0,0,0,0,7.83650438995362,0,0,34.0841115982056,47.6667049041748,131.673887387085,102.900996333313,11.5334169021606,246.503981434631,311.693659783936,18.8589132644653,0,0,15.5115679229736,98.7125988983154,130.199021034241,62.377684085083,33.6833222991943,20.0756121017456,0,38.4580226470947,14.9818397109985,0,15.3488747039795,109.595660144043,269.163886807251,375.725620782471,316.732173616028,41.6697486968994,116.341946963501,202.235943301392,198.383218226624,79.6291261672974
